name_x,address_x,number,distancia,name_y,address_y,activate,no_available,total_bases,dock_bikes,free_bases,longitude,latitude
Estación de Atocha A,"Avenida Ciudad de Barcelona (esquina con Plaza de Carlos V),",80A,9,Estación de Atocha A,"Avenida Ciudad de Barcelona (esquina con Plaza de Carlos V),",1,0,23,4,19,-3.690538,40.407573
Estación de Atocha A,"Avenida Ciudad de Barcelona (esquina con Plaza de Carlos V),",80B,9,Estación de Atocha B,"Avenida Ciudad de Barcelona (esquina con Plaza de Carlos V),",1,0,27,27,0,-3.6904748,40.4075211
Estación de Atocha B,"Avenida Ciudad de Barcelona (esquina con Plaza de Carlos V),",80B,9,Estación de Atocha B,"Avenida Ciudad de Barcelona (esquina con Plaza de Carlos V),",1,0,27,27,0,-3.6904748,40.4075211
Estación de Atocha B,"Avenida Ciudad de Barcelona (esquina con Plaza de Carlos V),",80A,9,Estación de Atocha A,"Avenida Ciudad de Barcelona (esquina con Plaza de Carlos V),",1,0,23,4,19,-3.690538,40.407573
Adolfo Bioy Casares,"Calle Adolfo Bioy Casares, 3 ,",447,408,Adolfo Bioy Casares,"Calle Adolfo Bioy Casares, 3 ,",1,0,27,14,13,-3.5981935,40.3668504
Adolfo Bioy Casares,"Calle Adolfo Bioy Casares, 3 ,",448,408,Metro Las Suertes,"Avenida Del Ensanche de Vallecas, 80 ,",1,0,27,14,13,-3.599352,40.363376
Estación de tren de Puente de Alcocer,"Calle San Jenaro, 1,",412,573,Estación de tren de Puente de Alcocer,"Calle San Jenaro, 1,",1,0,24,16,8,-3.7043083,40.3500291
Estación de tren de Puente de Alcocer,"Calle San Jenaro, 1,",413,573,Doctor Martín Arévalo,"Calle Doctor Martín Arévalo enfrente del N°16 ,",1,0,24,7,17,-3.707413,40.345928
Diamante,"Calle Diamante, 10 ,",415,516,Diamante,"Calle Diamante, 10 ,",1,0,24,15,9,-3.6877534,40.3532609
Diamante,"Calle Diamante, 10 ,",401,516,Estación de tren de Villaverde Bajo,"Calle Eduardo Maristany, 7,",1,0,27,12,15,-3.683127,40.353285
Doctor Martín Arévalo,"Calle Doctor Martín Arévalo enfrente del N°16 ,",413,533,Doctor Martín Arévalo,"Calle Doctor Martín Arévalo enfrente del N°16 ,",1,0,24,7,17,-3.707413,40.345928
Doctor Martín Arévalo,"Calle Doctor Martín Arévalo enfrente del N°16 ,",404,533,Junta Municipal Distrito de Villaverde,"Calle Arroyo Bueno, 53 ,",1,0,27,13,14,-3.710985,40.349111
"Zapatoca, 8","Calle Zapatoca, 8,",545,486,"Zapatoca, 8","Calle Zapatoca, 8,",1,0,23,8,15,-3.63335803,40.47285235
"Zapatoca, 8","Calle Zapatoca, 8,",543,486,Tomas Redondo,"Calle Tomás Redondo, 9 ,",1,0,23,13,10,-3.62913802,40.47178414
Plaza Mayor de Barajas,"Plaza Mayor de Barajas, 24,",567,542,Plaza Mayor de Barajas,"Plaza Mayor de Barajas, 24,",1,0,24,8,16,-3.5776537,40.4733252
Plaza Mayor de Barajas,"Plaza Mayor de Barajas, 24,",566,542,Avenida de Logroño,"Avenida de Logroño, 112 ,",1,0,24,6,18,-3.5815033,40.4703472
Soto Hidalgo,"Calle soto Hidalgo, 3 ,",563,378,Soto Hidalgo,"Calle soto Hidalgo, 3 ,",1,0,27,19,8,-3.5820745,40.4606465
Soto Hidalgo,"Calle soto Hidalgo, 3 ,",562,378,Tomillar,"Calle Tomillar, 18 ,",1,0,27,16,11,-3.5844146,40.4630993
Reina Cristina,"Paseo de Reina Cristina, 6 ,",281,355,Reina Cristina,"Paseo de Reina Cristina, 6 ,",1,0,23,21,2,-3.6831862,40.4067247
Reina Cristina,"Paseo de Reina Cristina, 6 ,",79,355,Metro Menéndez Pelayo,"Avenida de Menéndez Pelayo nº 38,",1,0,27,8,19,-3.6804398243230696,40.405110193977585
Metro Ronda de la Comunicación,"Ronda de la Comunicación, s/n,",609,1024,Metro Ronda de la Comunicación,"Ronda de la Comunicación, s/n,",1,0,23,0,23,-3.6626887,40.5157202
Metro Ronda de la Comunicación,"Ronda de la Comunicación, s/n,",579,1024,Maria Tubau,"Calle María Tubau, 3 ,",1,0,24,9,15,-3.6717035870335635,40.51399230680476
Metro San Cristóbal,"Calle de Moncada, 102 ,",408,866,Metro San Cristóbal,"Calle de Moncada, 102 ,",1,0,23,13,10,-3.692444,40.341725
Metro San Cristóbal,"Calle de Moncada, 102 ,",406,866,La Nave de Madrid,"Calle Cifuentes, 5,",1,0,23,12,11,-3.6960817,40.3486
"Eduardo Barreiros, 114","Calle Eduardo Barreiros, 114,",409,593,"Eduardo Barreiros, 114","Calle Eduardo Barreiros, 114,",1,0,23,14,9,-3.7046436,40.3553495
"Eduardo Barreiros, 114","Calle Eduardo Barreiros, 114,",412,593,Estación de tren de Puente de Alcocer,"Calle San Jenaro, 1,",1,0,24,16,8,-3.7043083,40.3500291
Fermín Caballero,"Calle Fermín Caballero 2,",606,707,Fermín Caballero,"Calle Fermín Caballero 2,",1,0,23,8,15,-3.698485,40.487363
Fermín Caballero,"Calle Fermín Caballero 2,",598,707,Hospital Ramón y Cajal,"Calle San Modesto, 44,",1,0,24,11,13,-3.6923396,40.4858012
Huerta de Castañeda 26,"Calle Huerta de Catañeda, 26 ,",349,389,Huerta de Castañeda 26,"Calle Huerta de Catañeda, 26 ,",1,0,24,19,5,-3.74201882097404,40.40622095698234
Huerta de Castañeda 26,"Calle Huerta de Catañeda, 26 ,",324,389,Metro Lucero,"Calle de las Higueras, 49,",1,0,23,24,0,-3.745096152114864,40.40457132475174
Gregorio Sánchez Herráez 14,"calle Gregorio Sánchez Herráez 14,",544,420,Gregorio Sánchez Herráez 14,"calle Gregorio Sánchez Herráez 14,",1,0,23,6,17,-3.63657,40.477248
Gregorio Sánchez Herráez 14,"calle Gregorio Sánchez Herráez 14,",532,420,Metro San Lorenzo,"Avenida Barranquilla, 17 ,",1,0,24,10,14,-3.6395164,40.47490194
Oña,"Calle Oña s/n,",551,571,Oña,"Calle Oña s/n,",1,0,23,9,14,-3.6658565,40.4891872
Oña,"Calle Oña s/n,",540,571,Estación de tren Fuente de la Mora,"Calle Dulce Chacón, S/N ,",1,0,24,16,8,-3.6636484,40.4845596
Ana de Austria,"Calle Ana de Austria, 52 ,",552,646,Ana de Austria,"Calle Ana de Austria, 52 ,",1,0,27,17,10,-3.6531502,40.4994394
Ana de Austria,"Calle Ana de Austria, 52 ,",553,646,María Portugal,"Calle María de Portugal, 44 ,",1,0,23,6,17,-3.658921,40.499909
Estación de tren de Valdebebas,"Avenida Fuerzas Armadas (Renfe Valdebebas) ,",542,1071,Estación de tren de Valdebebas,"Avenida Fuerzas Armadas (Renfe Valdebebas) ,",1,0,24,5,19,-3.6157178,40.4819961
Estación de tren de Valdebebas,"Avenida Fuerzas Armadas (Renfe Valdebebas) ,",611,1071,María de las Mercedes de Borbón A,"Calle María de las Mercedes de Borbón, 98,",1,0,23,8,15,-3.6121068531215528,40.490908297996654
Metro Lago,"Paseo de la Puerta del Ángel, 10 ,",320,688,Metro Lago,"Paseo de la Puerta del Ángel, 10 ,",1,0,19,6,13,-3.7345247,40.4167792
Metro Lago,"Paseo de la Puerta del Ángel, 10 ,",216,688,Plaza de Puerta del Ángel,"Plaza Puerta del Ángel, 3 ,",1,0,27,26,1,-3.72897,40.4141
Estella,"Calle Estella, 21,",608,758,Estella,"Calle Estella, 21,",1,0,23,10,13,-3.6743568,40.4968198
Estella,"Calle Estella, 21,",597,758,"Foresta, 8","Calle de la Foresta nº8,",1,0,23,9,14,-3.66777681,40.49853277
Paseo los Pontones,"Paseo de los Pontones, 26 ,",278,277,Paseo los Pontones,"Paseo de los Pontones, 26 ,",1,0,23,18,5,-3.7196,40.4040433
Paseo los Pontones,"Paseo de los Pontones, 26 ,",280,277,Ps de los Melancólicos,"Paseo de los Melancólicos, 73 ,",1,0,23,8,15,-3.718569,40.401782
Luis de Salazar,"Calle luis de Salazar, 16 ,",289,415,Luis de Salazar,"Calle luis de Salazar, 16 ,",1,0,23,1,22,-3.6649258,40.4474166
Luis de Salazar,"Calle luis de Salazar, 16 ,",251,415,Santa Hortensia,"Calle Santa Hortensia, 31 ,",1,0,23,9,14,-3.66683,40.44421
Rafaela Aparicio,"Calle Rafaela Aparicio, 1 ,",547,637,Rafaela Aparicio,"Calle Rafaela Aparicio, 1 ,",1,0,27,20,7,-3.6312179,40.4792396
Rafaela Aparicio,"Calle Rafaela Aparicio, 1 ,",544,637,Gregorio Sánchez Herráez 14,"calle Gregorio Sánchez Herráez 14,",1,0,23,6,17,-3.63657,40.477248
"Berrocal, 9","Calle de Berrocal, 9 ,",402,727,"Berrocal, 9","Calle de Berrocal, 9 ,",1,0,27,14,13,-3.67615,40.344115
"Berrocal, 9","Calle de Berrocal, 9 ,",403,727,"Auñón, 16","Calle Auñón, 16,",1,0,23,16,7,-3.6775242,40.3504944
Tomas Redondo,"Calle Tomás Redondo, 9 ,",543,486,Tomas Redondo,"Calle Tomás Redondo, 9 ,",1,0,23,13,10,-3.62913802,40.47178414
Tomas Redondo,"Calle Tomás Redondo, 9 ,",545,486,"Zapatoca, 8","Calle Zapatoca, 8,",1,0,23,8,15,-3.63335803,40.47285235
Virgen del Puerto,"Paseo Virgen del Puerto, 27 ,",277,328,Virgen del Puerto,"Paseo Virgen del Puerto, 27 ,",1,0,15,9,6,-3.721178,40.411622
Virgen del Puerto,"Paseo Virgen del Puerto, 27 ,",279,328,"Paseo de los Melancólicos, 1","Paseo de los Melancólicos, 1 ,",1,0,23,8,15,-3.7184816,40.4104448
Parque Retiro,"Avenida Menéndez Pelayo enfrente del nº33 ,",282,261,Parque Retiro,"Avenida Menéndez Pelayo enfrente del nº33 ,",1,0,23,11,12,-3.6787796,40.4181327
Parque Retiro,"Avenida Menéndez Pelayo enfrente del nº33 ,",181,261,Ibiza,"Calle Ibiza nº 16,",1,0,27,11,16,-3.676443540475469,40.41816932665331
Metro Sol,"Calle Mayor , 6,",1,109,Metro Sol,"Calle Mayor , 6,",1,0,23,1,22,-3.7054098,40.416465
Metro Sol,"Calle Mayor , 6,",25A,109,Plaza de Celenque A,"Plaza de Celenque nº 1,",1,0,24,2,22,-3.7057791,40.4173703
Gran Vía de San Francisco,"Avenida Gran Vía de San Francisco, 6,",263,250,Gran Vía de San Francisco,"Avenida Gran Vía de San Francisco, 6,",1,0,23,20,3,-3.712793282384579,40.40833880815136
Gran Vía de San Francisco,"Avenida Gran Vía de San Francisco, 6,",45,250,Metro Puerta de Toledo,"Puerta de Toledo 1 ,",1,0,19,3,16,-3.7111034,40.4068659
"Calle Babilonia, 19"," Calle Babilonia, 19,",559,574,"Calle Babilonia, 19"," Calle Babilonia, 19,",1,0,23,11,12,-3.5882347,40.4675299
"Calle Babilonia, 19"," Calle Babilonia, 19,",561,574,Plaza Nuestra Señora de Loreto,"Calle Cristo del Gran Poder (cruce con calle Alas) ,",1,0,23,6,17,-3.585751,40.472048
Metro Peñagrande,"Camino de Ganapanes, 32-40 ,",581,499,Metro Peñagrande,"Camino de Ganapanes, 32-40 ,",1,0,24,14,10,-3.7163093,40.4764797
Metro Peñagrande,"Camino de Ganapanes, 32-40 ,",593,499,Metro Avenida de la Ilustración,"Calle Islas Cies, 27,",1,0,24,14,10,-3.71869067,40.48027409
Hospital Ramón y Cajal,"Calle San Modesto, 44,",598,506,Hospital Ramón y Cajal,"Calle San Modesto, 44,",1,0,24,11,13,-3.6923396,40.4858012
Hospital Ramón y Cajal,"Calle San Modesto, 44,",570,506,Uni. Autónoma Madrid,"Calle Arzobispo Morcillo, 6,",1,0,27,12,15,-3.6938,40.4815
Escalona,"Calle Escalona, 2,",341,454,Escalona,"Calle Escalona, 2,",1,0,27,16,11,-3.76182259,40.39834576
Escalona,"Calle Escalona, 2,",340,454,Illescas,"Calle Illescas, 1 ,",1,0,27,19,8,-3.7656976,40.3970983
Metro Empalme,"Calle de Tembleque, 31 ,",346,504,Metro Empalme,"Calle de Tembleque, 31 ,",1,0,24,8,16,-3.7664844,40.3907438
Metro Empalme,"Calle de Tembleque, 31 ,",338,504,Guareña,"Calle Guareña, 22 ,",1,0,18,13,5,-3.7653391035306005,40.386362337060476
Est. tren Mtra Justa Freire,"Avenida de las Aguilas, 27 ,",347,478,Est. tren Mtra Justa Freire,"Avenida de las Aguilas, 27 ,",1,0,24,6,18,-3.768603,40.383554
Est. tren Mtra Justa Freire,"Avenida de las Aguilas, 27 ,",348,478,José de Cadalso,"Calle José de cadalso, 62 ,",1,0,27,9,18,-3.77024778,40.37959145
Albelda,"Calle Albelda, 6,",528,610,Albelda,"Calle Albelda, 6,",1,0,24,11,13,-3.6573666,40.4494225
Albelda,"Calle Albelda, 6,",481,610,Diego Ayllón,"Diego Ayllon, 2,",1,0,23,8,15,-3.65219063,40.45117857
Metro Batán,"Paseo de la Venta, 1,",312,508,Metro Batán,"Paseo de la Venta, 1,",1,0,27,5,22,-3.7528559,40.4077495
Metro Batán,"Paseo de la Venta, 1,",328,508,"Cebreros, 97","Calle de Cebreros, 97 ,",1,0,23,21,2,-3.7521917,40.4032379
Metro Casa de Campo,"Carretera del zoo s/n (metro Casa de Campo) ,",321,543,Metro Casa de Campo,"Carretera del zoo s/n (metro Casa de Campo) ,",1,0,27,9,18,-3.761051,40.40316
Metro Casa de Campo,"Carretera del zoo s/n (metro Casa de Campo) ,",341,543,Escalona,"Calle Escalona, 2,",1,0,27,16,11,-3.76182259,40.39834576
Estación de tren de Aravaca,"Calle Rosas de Aravaca, s/n ,",310,1065,Estación de tren de Aravaca,"Calle Rosas de Aravaca, s/n ,",1,0,23,6,17,-3.7845536,40.4490509
Estación de tren de Aravaca,"Calle Rosas de Aravaca, s/n ,",315,1065,Caroli,"Calle de Caroli, 10,",1,0,23,11,12,-3.784627,40.45862
C. Universitaria,"Calle Profesor Aranguren, 1 ,",311,488,C. Universitaria,"Calle Profesor Aranguren, 1 ,",1,0,27,10,17,-3.733574,40.448553
C. Universitaria,"Calle Profesor Aranguren, 1 ,",261,488,Ciudad Universitaria,"Avenida Complutense, 21 ,",1,0,23,6,17,-3.7296756,40.4505516
Museo Nacional del Prado,"Calle Felipe IV, 5 ,",283,279,Museo Nacional del Prado,"Calle Felipe IV, 5 ,",1,0,23,6,17,-3.6919057,40.4152082
Museo Nacional del Prado,"Calle Felipe IV, 5 ,",68,279,Espalter,"Calle Espalter nº 3,",1,0,19,5,14,-3.6913232,40.4127692
IFEMA B,"Avenida Del Partenón, 18 ,",564,447,IFEMA B,"Avenida Del Partenón, 18 ,",1,0,23,1,22,-3.613867,40.463861
IFEMA B,"Avenida Del Partenón, 18 ,",568,447,IFEMA A,"Avenida del Partenón, 6 ,",1,0,27,15,12,-3.6178336,40.4632802
Caños de San Pedro,"Calle Caños de San Pedro, 12,",468,406,Caños de San Pedro,"Calle Caños de San Pedro, 12,",1,0,23,6,17,-3.601920499999999,40.4029976
Caños de San Pedro,"Calle Caños de San Pedro, 12,",473,406,Villablanca,"Calle Villa Blanca, 85 ,",1,0,27,23,4,-3.59888007,40.40500033
Cordel de Pavones,"465 - Cordel de Pavones, 48,",465,231,Cordel de Pavones,"465 - Cordel de Pavones, 48,",1,0,24,15,9,-3.619645,40.397375
Cordel de Pavones,"465 - Cordel de Pavones, 48,",472,231,Metro Valdebernardo,"Calle de los Pinillas, 19,",1,0,27,7,20,-3.6211485,40.3987974
Metro Villaverde Bajo,"Calle Santa Petronila, 7 ,",414,511,Metro Villaverde Bajo,"Calle Santa Petronila, 7 ,",1,0,24,8,16,-3.692163,40.350985
Metro Villaverde Bajo,"Calle Santa Petronila, 7 ,",406,511,La Nave de Madrid,"Calle Cifuentes, 5,",1,0,23,12,11,-3.6960817,40.3486
Oca,"Calle de la Oca, 22 ,",380,466,Oca,"Calle de la Oca, 22 ,",1,0,24,1,23,-3.7335492,40.3894333
Oca,"Calle de la Oca, 22 ,",363,466,Metro Oporto,"Avenida de Oporto, 102,",1,0,23,12,11,-3.72987333,40.38745087
Estación de tren de Villaverde Alto,"Calle Domingo Párraga, 38 ,",411,373,Estación de tren de Villaverde Alto,"Calle Domingo Párraga, 38 ,",1,0,23,14,9,-3.7118183,40.3417533
Estación de tren de Villaverde Alto,"Calle Domingo Párraga, 38 ,",405,373,"Paseo Alberto Palacios, 42","Paseo Alberto Palacios, 42,",1,0,23,9,14,-3.7129039644180373,40.3449259916087
Jacinto Verdaguer,"Calle Jacinto Verdaguer, 12 ,",354,264,Jacinto Verdaguer,"Calle Jacinto Verdaguer, 12 ,",1,0,24,10,14,-3.7160526116262793,40.39593854704345
Jacinto Verdaguer,"Calle Jacinto Verdaguer, 12 ,",212,264,Metro Marqués de Vadillo,"Glorieta Marqués de Vadillo, 9,",1,0,27,26,1,-3.716591,40.398247
C. Deportivo Mpal. José María Cagigal,"Calle Santa Pola, 22 ,",318,757,C. Deportivo Mpal. José María Cagigal,"Calle Santa Pola, 22 ,",1,0,23,14,9,-3.7370276473602226,40.43205131007265
C. Deportivo Mpal. José María Cagigal,"Calle Santa Pola, 22 ,",314,757,Av. Valladolid,"Avenida Valladolid, 47D ,",1,0,27,11,16,-3.73068,40.42966
Francisco Pi y Maragall,"Avenida Francisco Pi y Margall, 29 ,",549,1091,Francisco Pi y Maragall,"Avenida Francisco Pi y Margall, 29 ,",1,0,19,7,12,-3.6503544,40.4866354
Francisco Pi y Maragall,"Avenida Francisco Pi y Margall, 29 ,",550,1091,"Príncipe Carlos, 54","Calle del Príncipe Carlos, 54 ,",1,0,23,6,17,-3.656674,40.4941108
"Paseo de los Melancólicos, 1","Paseo de los Melancólicos, 1 ,",279,328,"Paseo de los Melancólicos, 1","Paseo de los Melancólicos, 1 ,",1,0,23,8,15,-3.7184816,40.4104448
"Paseo de los Melancólicos, 1","Paseo de los Melancólicos, 1 ,",277,328,Virgen del Puerto,"Paseo Virgen del Puerto, 27 ,",1,0,15,9,6,-3.721178,40.411622
"Carmen de Burgos, 4","Calle Carmen de Burgos, 4,",407,509,"Carmen de Burgos, 4","Calle Carmen de Burgos, 4,",1,0,23,20,3,-3.6847883,40.3575459
"Carmen de Burgos, 4","Calle Carmen de Burgos, 4,",401,509,Estación de tren de Villaverde Bajo,"Calle Eduardo Maristany, 7,",1,0,27,12,15,-3.683127,40.353285
"Paseo de las Yeserías, 15","Paseo de las Yeserías, 15,",276,389,"Paseo de las Yeserías, 15","Paseo de las Yeserías, 15,",1,0,23,22,1,-3.7099166,40.39900539
"Paseo de las Yeserías, 15","Paseo de las Yeserías, 15,",275,389,Juan Antonio Vallejo,"Paseo Juan Antonio Vallejo-Nájera Botas, 25 ,",1,0,23,22,1,-3.7082123,40.4020545
Illescas,"Calle Illescas, 1 ,",340,362,Illescas,"Calle Illescas, 1 ,",1,0,27,19,8,-3.7656976,40.3970983
Illescas,"Calle Illescas, 1 ,",334,362,Metro Campamento,"Calle Seseña, 93 ,",1,0,24,16,8,-3.76815631,40.39497294
Osa de la Vega,"Calle Osa de la Vega, 1 ,",342,621,Osa de la Vega,"Calle Osa de la Vega, 1 ,",1,0,23,8,15,-3.773381,40.374979
Osa de la Vega,"Calle Osa de la Vega, 1 ,",348,621,José de Cadalso,"Calle José de cadalso, 62 ,",1,0,27,9,18,-3.77024778,40.37959145
Alfredo Aleix,"Calle Alfredo Aleix, 9 ,",381,692,Alfredo Aleix,"Calle Alfredo Aleix, 9 ,",1,0,24,13,11,-3.7553916,40.3684767
Alfredo Aleix,"Calle Alfredo Aleix, 9 ,",373,692,Metro La Peseta,"Calle Salvador Allende, 28 ,",1,0,23,15,8,-3.75787005,40.36277848
"Valderrebollo, 18","Calle Valderrebollo, 18 ,",444,309,"Valderrebollo, 18","Calle Valderrebollo, 18 ,",1,0,23,12,11,-3.6276352,40.3743481
"Valderrebollo, 18","Calle Valderrebollo, 18 ,",439,309,Cabeza Mesada,"Calle Cabeza de Mesada, 5,",1,0,27,15,12,-3.629413,40.37647902
Metro Las Suertes,"Avenida Del Ensanche de Vallecas, 80 ,",448,408,Metro Las Suertes,"Avenida Del Ensanche de Vallecas, 80 ,",1,0,27,14,13,-3.599352,40.363376
Metro Las Suertes,"Avenida Del Ensanche de Vallecas, 80 ,",447,408,Adolfo Bioy Casares,"Calle Adolfo Bioy Casares, 3 ,",1,0,27,14,13,-3.5981935,40.3668504
Metro Valdebernardo,"Calle de los Pinillas, 19,",472,231,Metro Valdebernardo,"Calle de los Pinillas, 19,",1,0,27,7,20,-3.6211485,40.3987974
Metro Valdebernardo,"Calle de los Pinillas, 19,",465,231,Cordel de Pavones,"465 - Cordel de Pavones, 48,",1,0,24,15,9,-3.619645,40.397375
Villablanca,"Calle Villa Blanca, 85 ,",473,379,Villablanca,"Calle Villa Blanca, 85 ,",1,0,27,23,4,-3.59888007,40.40500033
Villablanca,"Calle Villa Blanca, 85 ,",474,379,Estación de tren de Vicálvaro,"Calle San Cipriano, 71 ,",1,0,27,8,19,-3.596875,40.402255
Estación de tren de Vicálvaro,"Calle San Cipriano, 71 ,",474,379,Estación de tren de Vicálvaro,"Calle San Cipriano, 71 ,",1,0,27,8,19,-3.596875,40.402255
Estación de tren de Vicálvaro,"Calle San Cipriano, 71 ,",473,379,Villablanca,"Calle Villa Blanca, 85 ,",1,0,27,23,4,-3.59888007,40.40500033
Metro Pinar del Rey,"Avenida Gran Vía de Hortaleza, 68 ,",541,511,Metro Pinar del Rey,"Avenida Gran Vía de Hortaleza, 68 ,",1,0,23,6,17,-3.6468591,40.4682706
Metro Pinar del Rey,"Avenida Gran Vía de Hortaleza, 68 ,",529,511,"Lopez de Hoyos , 478","Calle López de Hoyos, 478,",1,0,23,7,16,-3.649843,40.47175
Andorra,"Calle Andorra, 2 ,",546,462,Andorra,"Calle Andorra, 2 ,",1,0,23,10,13,-3.6467519,40.4628976
Andorra,"Calle Andorra, 2 ,",523,462,Carretera de Canillas,"Calle carretera de canillas, 17 ,",1,0,23,8,15,-3.65089253,40.4628701
"Príncipe Carlos, 54","Calle del Príncipe Carlos, 54 ,",550,692,"Príncipe Carlos, 54","Calle del Príncipe Carlos, 54 ,",1,0,23,6,17,-3.656674,40.4941108
"Príncipe Carlos, 54","Calle del Príncipe Carlos, 54 ,",553,692,María Portugal,"Calle María de Portugal, 44 ,",1,0,23,6,17,-3.658921,40.499909
María Portugal,"Calle María de Portugal, 44 ,",553,646,María Portugal,"Calle María de Portugal, 44 ,",1,0,23,6,17,-3.658921,40.499909
María Portugal,"Calle María de Portugal, 44 ,",552,646,Ana de Austria,"Calle Ana de Austria, 52 ,",1,0,27,17,10,-3.6531502,40.4994394
Estación de tren de Fuencarral,"Calle Antonio de Cabezón, s/n (Estacion Cercanías Fuencarral),",601,972,Estación de tren de Fuencarral,"Calle Antonio de Cabezón, s/n (Estacion Cercanías Fuencarral),",1,0,23,12,11,-3.6824687,40.5015588
Estación de tren de Fuencarral,"Calle Antonio de Cabezón, s/n (Estacion Cercanías Fuencarral),",588,972,Campo Calatrava,"Av. del Campo de Calatrava, 17,",1,0,27,11,16,-3.69112254,40.50052161
"Castiello de Jaca, 14","Calle Castiello de Jaca, nº14 ,",603,900,"Castiello de Jaca, 14","Calle Castiello de Jaca, nº14 ,",1,0,23,1,22,-3.6782027,40.5091982
"Castiello de Jaca, 14","Calle Castiello de Jaca, nº14 ,",579,900,Maria Tubau,"Calle María Tubau, 3 ,",1,0,24,9,15,-3.6717035870335635,40.51399230680476
Metro Ligero,"Calle Valcarlos, nº20 ,Comunidad de Madrid España",607,743,Metro Ligero,"Calle Valcarlos, nº20 ,Comunidad de Madrid España",1,0,27,0,27,-3.6641571,40.5051915
Metro Ligero,"Calle Valcarlos, nº20 ,Comunidad de Madrid España",604,743,Metro Las Tablas,"Avenida del Camino de Santiago, 4,",1,0,23,8,15,-3.66955215,40.50910428
Bardegueral,"Bardegueral nº16,Comunidad de Madrid España",610,1416,Bardegueral,"Bardegueral nº16,Comunidad de Madrid España",1,0,23,12,11,-3.7719097,40.4501721
Bardegueral,"Bardegueral nº16,Comunidad de Madrid España",310,1416,Estación de tren de Aravaca,"Calle Rosas de Aravaca, s/n ,",1,0,23,6,17,-3.7845536,40.4490509
Acueducto de Amaniel,"Calle Francisco Balseiro, 2 ,Comunidad de Madrid España",237,623,Acueducto de Amaniel,"Calle Francisco Balseiro, 2 ,Comunidad de Madrid España",1,0,24,17,7,-3.7102736,40.4516819
Acueducto de Amaniel,"Calle Francisco Balseiro, 2 ,Comunidad de Madrid España",239,623,Francos Rodríguez,"Calle de Francos Rodríguez, 62 ,",1,0,23,9,14,-3.7078331,40.4567132
María de las Mercedes de Borbón B,"Calle María de las Mercedes de Borbón, 214,",262,919,María de las Mercedes de Borbón B,"Calle María de las Mercedes de Borbón, 214,",1,0,23,11,12,-3.620114,40.4928683
María de las Mercedes de Borbón B,"Calle María de las Mercedes de Borbón, 214,",611,919,María de las Mercedes de Borbón A,"Calle María de las Mercedes de Borbón, 98,",1,0,23,8,15,-3.6121068531215528,40.490908297996654
María de las Mercedes de Borbón A,"Calle María de las Mercedes de Borbón, 98,",611,919,María de las Mercedes de Borbón A,"Calle María de las Mercedes de Borbón, 98,",1,0,23,8,15,-3.6121068531215528,40.490908297996654
María de las Mercedes de Borbón A,"Calle María de las Mercedes de Borbón, 98,",262,919,María de las Mercedes de Borbón B,"Calle María de las Mercedes de Borbón, 214,",1,0,23,11,12,-3.620114,40.4928683
Intercambiador de Príncipe Pío A,"Paseo de la Florida nº 8,",161,136,Intercambiador de Príncipe Pío A,"Paseo de la Florida nº 8,",1,0,27,7,20,-3.7220993214090403,40.422192474165534
Intercambiador de Príncipe Pío A,"Paseo de la Florida nº 8,",305,136,Intercambiador de Príncipe Pío B,"Paseo de la Florida, 37,",1,0,23,9,14,-3.72317757,40.42276114
Metro Pirámides,"Paseo de los Olmos, 26 ,",162,309,Metro Pirámides,"Paseo de los Olmos, 26 ,",1,0,23,17,6,-3.7105765,40.4034968
Metro Pirámides,"Paseo de los Olmos, 26 ,",275,309,Juan Antonio Vallejo,"Paseo Juan Antonio Vallejo-Nájera Botas, 25 ,",1,0,23,22,1,-3.7082123,40.4020545
Metro Acacias,"Paseo de la Esperanza, 2A ,",163,189,Metro Acacias,"Paseo de la Esperanza, 2A ,",1,0,19,13,6,-3.706445,40.4037586
Metro Acacias,"Paseo de la Esperanza, 2A ,",46,189,Ribera de Curtidores,"Calle Ribera de Curtidores nº 28,",1,0,27,20,7,-3.7071259,40.4053153
Paseo de las Delicias,"Paseo de las Delicias nº 94,",164,347,Paseo de las Delicias,"Paseo de las Delicias nº 94,",1,0,27,24,3,-3.69461,40.39723
Paseo de las Delicias,"Paseo de las Delicias nº 94,",176,347,Plaza de la Beata María Ana de Jesús,"Calle Alicante, nº3 ,",1,1,0,0,0,-3.6939412,40.3941856
Entrada Matadero,"Paseo de la Chopera frente 51 ,",165,381,Entrada Matadero,"Paseo de la Chopera frente 51 ,",1,0,43,35,8,-3.697596,40.392888
Entrada Matadero,"Paseo de la Chopera frente 51 ,",175,381,Jaime el Conquistador,"Calle Jaime el Conquistador nº 30,",1,0,19,12,7,-3.69834452,40.3962264
Viaducto de Segovia,"Calle Segovia nº 26,",166,342,Viaducto de Segovia,"Calle Segovia nº 26,",1,0,27,16,11,-3.7133770233135133,40.41390473235381
Viaducto de Segovia,"Calle Segovia nº 26,",35,342,Plaza del Cordón,"Plaza del Cordón nº1,",1,0,24,16,8,-3.7103285,40.4141931
Segovia 45,"Calle Segovia nº 45,",167,384,Segovia 45,"Calle Segovia nº 45,",1,0,27,10,17,-3.71748917032373,40.41374770742206
Segovia 45,"Calle Segovia nº 45,",279,384,"Paseo de los Melancólicos, 1","Paseo de los Melancólicos, 1 ,",1,0,23,8,15,-3.7184816,40.4104448
